"K","holdout","lik"
70,1,-7.05095315706327
70,1,-7.1689128900168
70,1,-7.3326722117896
70,1,-6.91365175850748
70,1,-7.90101414461539
70,1,-7.58807795254447
70,1,-7.44460164670391
70,1,-6.80802380879169
70,1,-7.26490933655219
70,1,-7.51922114286356
70,1,-6.94299516071217
70,1,-7.76097429938787
70,1,-8.89957665352762
70,1,-6.97454484384655
70,1,-7.1973828257524
70,1,-7.27603782649555
70,1,-7.17179231956028
70,1,-7.41180589851121
70,1,-7.00911060302213
70,1,-7.02247778466024
70,1,-7.87002532616513
70,1,-6.99231468785229
70,1,-7.82779509840403
70,1,-7.6485269672033
70,1,-6.48046075239652
70,1,-7.05176050454842
70,1,-7.11964121158565
70,1,-7.78832645225199
70,1,-6.83032840322193
70,1,-8.04751607592059
70,1,-7.45394698524378
70,1,-7.39951565680035
70,1,-7.06004137216128
70,1,-7.50150225878461
70,1,-8.09461033634823
70,1,-6.76617279645162
70,1,-7.00810816720825
70,1,-7.65887027519188
70,1,-7.10564097352217
70,1,-7.61800091143019
70,1,-7.06585407477166
70,1,-6.87683185730482
70,1,-6.7870599044346
70,1,-7.3134632653033
70,1,-7.70938518170261
70,1,-7.0358342025125
70,1,-7.44432006346015
70,1,-7.44573898752952
70,1,-8.08374263720732
70,1,-7.33344527795759
70,1,-6.86580385766412
70,1,-7.17841296592867
70,1,-7.46329227630631
70,1,-7.55755027669358
70,1,-7.78374828115317
70,1,-6.89270989325446
70,1,-7.29172988206089
70,1,-7.00045307449903
70,1,-5.58296219770567
70,1,-7.15550569712183
70,1,-6.81601182741218
70,1,-7.87440296154682
70,1,-6.60254237009364
70,1,-7.71434675728081
70,1,-7.57781617729302
70,1,-7.48884721266957
70,1,-7.3948346919196
70,1,-7.69102190943615
70,1,-7.47502867026508
70,1,-6.5626867575176
70,1,-7.24448344935975
70,1,-6.71065379448838
70,1,-6.58499509470611
70,1,-6.62973389134375
70,1,-8.05034451597118
70,1,-7.79717748372934
70,1,-8.20662441757056
70,1,-7.33938005582469
70,1,-7.22748620955748
70,1,-7.47158211895587
70,1,-7.54796200641816
70,1,-8.13852222573976
70,1,-6.35559944268582
70,1,-7.54452139710681
70,1,-6.32866685889283
70,1,-7.46202857690213
70,1,-7.79451480388913
70,1,-6.22622425979064
70,1,-6.90718400143429
70,1,-7.60290915460255
70,1,-7.64959816374724
70,1,-7.32586343437723
70,1,-7.26693327302165
70,1,-7.64376577624275
70,1,-7.41438767037534
70,1,-6.95393540992846
70,1,-7.85675709616517
70,1,-6.8798323798881
70,1,-7.10684781697009
70,1,-7.93297201643994
70,1,-6.87732107708668
70,1,-6.50703519840663
70,1,-7.6514867577586
70,1,-7.87162642368637
70,1,-7.3619838829312
70,1,-7.48317882335271
70,1,-7.10928887257064
70,1,-6.83022912954155
70,1,-7.60612744216916
70,1,-7.57629398535972
70,1,-7.34377143430257
70,1,-8.38047477655957
70,1,-7.36156208027736
70,1,-7.20100554473526
70,1,-7.29963472536299
70,1,-7.35981812574113
70,1,-8.01828189412291
70,1,-7.6772768359352
70,1,-7.57100193530394
70,1,-7.81865893819518
70,1,-7.55810069984707
70,1,-7.00367186912156
70,1,-5.74692115521115
70,1,-7.33321451249855
70,1,-7.28696880477685
70,1,-7.01126051226622
70,1,-7.53187559225598
70,1,-7.51300199945544
70,1,-6.88260532049294
70,1,-7.30710336496892
70,1,-6.32999133024023
70,1,-7.91770371161006
70,1,-7.794068683313
70,1,-7.69206399436593
70,1,-7.54200735511576
70,1,-7.22903712027964
70,1,-7.581388117214
70,1,-7.3022143245527
70,1,-7.90555572809232
70,1,-7.46101052866063
70,1,-7.16137058264993
70,1,-6.8754113384536
70,1,-7.50415571555595
70,1,-7.37715667007381
70,1,-8.09690449144462
70,1,-7.93497801145889
70,1,-7.5399774268786
70,1,-8.15728482979544
70,1,-7.31048927063818
70,1,-7.46022883194949
70,1,-7.05667960391007
70,1,-7.49348861945906
70,1,-7.21530774264723
70,1,-7.76583666191737
70,1,-6.82403413938025
70,1,-7.62057875710177
70,1,-7.40627037301615
70,1,-7.21283662742243
70,1,-7.03447948453196
70,1,-7.3341406518475
70,1,-7.33182871964839
70,1,-7.46294553239997
70,1,-6.86471129066939
70,1,-7.70091068721875
70,1,-7.92793079076646
70,1,-7.59345765272372
70,1,-6.84549030794791
70,1,-7.47343053975098
70,1,-7.04863797506089
70,1,-7.03135462325242
70,1,-6.89753000570343
70,1,-7.46682614142952
70,1,-7.72837952017038
70,1,-7.52627200088934
70,1,-7.37450404622763
70,1,-8.66790554471793
70,1,-7.47092696358451
70,1,-7.04068725668589
70,1,-7.41419688135771
70,1,-7.98455299059366
70,1,-7.27182756836356
70,1,-7.31868568767678
70,1,-6.76661379469157
70,1,-7.52759985290642
70,1,-6.1565071135882
70,1,-8.51814519547498
70,1,-7.17095951934068
70,1,-7.05769165819494
70,1,-8.18481165421772
70,1,-6.55318907561258
70,1,-7.95861274194802
70,1,-8.32498857028205
70,1,-6.73715522839746
70,1,-8.15067998426246
70,1,-6.96345442461067
70,1,-7.13111011666814
70,1,-7.23283808249145
70,1,-7.96774094858447
70,1,-8.0031817223878
70,1,-7.22441944055309
70,1,-7.69018631902618
70,1,-8.46043063722751
70,1,-8.06377686332174
70,1,-7.43395560987103
70,1,-7.64071419065665
70,1,-7.36000254866509
70,1,-8.14780804823503
70,1,-7.53762789922213
70,1,-6.70726224576814
70,1,-7.14662608296234
70,1,-7.3552024089986
70,1,-6.48957821602068
70,1,-7.03602113044435
70,1,-7.47333197091633
70,1,-7.28834106712986
70,1,-6.5462044878119
70,1,-7.85523659419252
70,1,-6.43540940152463
70,1,-7.72862780163986
70,1,-7.04179973082998
70,1,-7.59383866316463
70,1,-6.62849387155718
70,1,-7.64877249890317
70,1,-7.98069227574821
70,1,-8.31320916492592
70,1,-7.73714229507999
70,1,-7.79935772594442
70,1,-7.45482147727526
70,1,-7.71064121875316
70,1,-7.31365510464243
70,1,-7.54404314983323
70,1,-7.08930859918336
70,1,-6.81083854997584
70,1,-6.96108736422641
70,1,-6.37960389604052
70,1,-7.26817246728771
70,1,-8.18322955407941
70,1,-7.03915647152402
70,1,-7.890696766032
70,1,-7.45979578560289
70,1,-7.13647010200112
70,1,-7.80966931988036
70,1,-7.83989491699497
70,1,-7.31017810000163
70,1,-6.92173383717477
70,1,-6.60762713318144
70,1,-7.58345581140525
70,1,-7.48415952625866
70,1,-7.47407784484915
70,1,-7.98695830280046
70,1,-6.5506483057869
70,1,-7.2477056741983
70,1,-6.69905124803226
70,1,-7.29419160719907
70,1,-7.27237627110105
70,1,-8.04202224721346
70,1,-7.00666574975354
70,1,-7.57201316080828
70,1,-7.15215231655303
70,1,-8.11378454934002
70,1,-7.00826803858729
70,1,-6.85160861327635
70,1,-8.35422340657033
70,1,-7.47734297094711
70,1,-7.55028893940337
70,1,-7.07088681383116
70,1,-6.72512696671151
70,1,-7.07482678918308
70,1,-7.54185980801087
70,1,-6.8319211954029
70,1,-7.66189065396725
70,1,-6.41640917294488
70,1,-7.61564654755733
70,1,-7.5120716559726
70,1,-8.34212379213812
70,1,-7.9065125345044
70,1,-6.84843191936751
70,1,-7.52046946038087
70,1,-7.25533277705679
70,1,-7.63298881703913
70,1,-7.12942501517193
70,1,-6.91413531099383
70,1,-7.6989265827524
70,1,-7.04804335291032
70,1,-7.05572929926418
70,1,-6.77918261726607
70,1,-7.69560504522268
70,1,-6.64209389591673
70,1,-7.36230184494363
70,1,-6.7384757637966
70,1,-7.83144867039227
70,1,-8.33878528591276
70,1,-7.28645761858246
70,1,-7.34758856073088
70,1,-7.80939983002921
70,1,-7.51445972544621
70,1,-7.40412353254163
70,1,-7.73808849674469
70,1,-6.71680318285686
70,1,-6.59840685890734
70,1,-7.08909329029427
70,1,-7.52120015270371
70,1,-6.61460362990488
70,1,-7.33971790960188
70,1,-7.30196306602712
70,1,-7.38502218987383
70,1,-7.62327873354545
70,1,-7.1097032698896
70,1,-7.53688038741269
70,1,-7.87782125985073
70,1,-7.10721863977331
70,1,-7.9476340626845
70,1,-7.35873682959865
70,1,-6.91255825818019
70,1,-7.17370059193188
70,1,-6.00258999999192
70,1,-7.44871914634131
70,1,-7.05054394632585
70,1,-7.62115420597244
70,1,-7.63290028350089
70,1,-7.97308593810738
70,1,-7.40743579294777
70,1,-7.64456717779128
70,1,-7.65877841776322
70,1,-6.92994849658283
70,1,-7.86506252548282
70,1,-7.0603348359108
70,1,-7.97261112849205
70,1,-7.14069005434854
70,1,-7.55267832777377
70,1,-8.08733958947472
70,1,-7.46462003049297
70,1,-7.0521756117284
70,1,-7.16371008285078
70,1,-7.463519994525
70,1,-6.57061276736992
70,1,-7.17591221174238
70,1,-7.36916149672225
70,1,-7.8383456601882
70,1,-7.59441004239775
70,1,-7.21924730765892
70,1,-7.04479167438122
70,1,-7.72436379193331
70,1,-7.85374793745677
70,1,-7.80413252110911
70,1,-6.75696631072589
70,1,-6.92485208888952
70,1,-6.4222116097983
70,1,-6.38987513748179
70,1,-7.18790083743342
70,1,-7.21982260999737
70,1,-7.35985310416599
70,1,-7.1094734079235
70,1,-7.32029101269214
70,1,-7.26004144025388
70,1,-7.04855397903951
70,1,-8.23487461071832
70,1,-7.81387368134546
70,1,-6.86060350223242
70,1,-7.06727357461588
70,1,-7.18287139166288
70,1,-8.14662932343417
70,1,-6.64119409121813
70,1,-6.31193215212129
70,1,-6.67040117866166
70,1,-7.78369083841719
70,1,-7.5023682050397
70,1,-7.00373888557573
70,1,-7.48166281149625
70,1,-6.86322786303028
70,1,-7.57081526166907
70,1,-7.01276831912353
70,1,-7.32102473607044
70,1,-8.16592506174977
70,1,-7.80671850271324
70,1,-7.78009867560567
70,1,-7.44176336721743
70,1,-7.32808720896565
70,1,-7.48996108983189
70,1,-7.52134042049565
70,1,-7.0166992661452
70,1,-5.34763670004852
70,1,-7.56033928605222
70,1,-7.21172639857362
70,1,-6.69104500083693
70,1,-7.15010645459532
70,1,-7.42826829359145
70,1,-7.41873272605062
70,1,-7.46413484046134
70,1,-8.78378348911985
70,1,-6.42731283624031
70,1,-6.3775448656816
70,1,-7.25233777646465
70,1,-6.53755026395736
70,1,-7.88232141685547
70,1,-7.26989808200695
70,1,-7.16344233904429
70,1,-7.59398263779862
70,1,-7.50118963497402
70,1,-6.99521341027399
70,1,-6.77133712086015
70,1,-6.80228480966103
70,1,-7.05939431129835
70,1,-7.23156121943456
70,1,-7.18274770649337
70,1,-8.20059186507245
70,1,-5.72675270412332
70,1,-7.68132043165564
70,1,-6.77468737685976
70,1,-6.8831541362555
70,1,-6.75993336927894
70,1,-8.08021034039404
70,1,-8.21540919263486
70,1,-6.51309619886821
70,1,-6.82887827931423
70,1,-7.16032665355083
70,1,-7.00382373305842
70,1,-7.47637913125573
70,1,-7.04943515201166
70,1,-7.29187785624485
70,1,-7.05147165624613
70,1,-7.46973992231513
70,1,-7.2808276084547
70,1,-7.23006067820426
70,1,-6.94247745528175
70,1,-6.95077297562752
70,1,-7.13434478116272
70,1,-7.60615772851654
70,1,-6.8404462009685
70,1,-7.14397425855723
70,1,-7.64337158372778
70,1,-8.04484908853186
70,1,-8.04191870444071
70,1,-7.66146806426828
70,1,-6.78516513980501
70,1,-7.50139747400616
70,1,-7.25875499118545
70,1,-7.91616103928832
70,1,-6.93969670679379
70,1,-6.92783656968725
70,1,-7.15049602041489
70,1,-7.30799780416806
70,1,-7.0709251552066
70,1,-7.05412720968591
70,1,-7.01841013698184
70,1,-6.68153785637989
70,1,-7.86610276989689
70,1,-7.26996191870909
70,1,-7.1507657111042
70,1,-7.64963636651724
70,1,-7.84070816670517
70,1,-6.94679568766594
70,1,-7.25526763366035
70,1,-8.45669053734654
70,1,-7.75269668569754
70,1,-8.29847866211625
70,1,-7.61410650391823
70,1,-8.10741006822692
70,1,-7.61499314413618
70,1,-6.36234349045147
70,1,-7.70826129430469
70,1,-6.69135557815818
70,1,-6.21517699909173
70,1,-6.95243755658104
70,1,-7.91108931894803
70,1,-7.32331596356904
70,1,-8.0663221258824
70,1,-7.8687534902601
70,1,-7.50725417903845
70,1,-7.33603177775341
70,1,-6.78408251388241
70,1,-6.70129576037098
70,1,-7.59548932732842
70,1,-7.47957220342673
70,1,-6.31591268029134
70,1,-7.35042192838298
70,1,-6.38256491288461
70,1,-7.28560660579293
70,1,-6.44436991803011
70,1,-7.18493579916615
70,1,-7.55292286473519
70,1,-7.91112791403336
70,1,-7.41628325976531
70,1,-7.17157291362172
70,1,-7.29695042908061
70,1,-7.15078088959682
70,1,-7.16862036574501
70,1,-7.22101887038024
70,1,-6.6338588582808
70,1,-7.73897307528322
70,1,-7.41320906082476
70,1,-7.13742462096733
70,1,-7.33368347941095
70,1,-7.75984503949515
70,1,-9.31676822604642
70,1,-7.06238950253977
70,1,-6.66868905878755
70,1,-7.71469416419466
70,1,-7.55270753889863
70,1,-5.11603036926721
70,1,-7.44118369487202
70,1,-7.32283151170745
70,1,-7.02889656646462
70,1,-5.96922282813238
70,1,-7.70644861890334
70,1,-7.33259282525321
70,1,-6.84348344224069
70,1,-7.23754073633624
70,1,-7.01195741840132
70,1,-7.22963742241351
70,1,-6.28449389136459
70,1,-7.33144880397155
70,1,-6.99902532382008
70,1,-6.54170837990328
70,1,-7.31269784492692
70,1,-7.42288078218644
70,1,-7.62575523949259
70,1,-7.33077254742338
70,1,-6.77146004625209
70,1,-7.1914795255408
70,1,-7.32641930566183
70,1,-8.22523189128384
70,1,-7.49205593905699
70,1,-7.69907431808268
70,1,-6.88513191079917
70,1,-7.95891918163902
70,1,-7.14397001810746
70,1,-7.98497711710323
70,1,-7.52785597937716
70,1,-8.41346048327594
70,1,-7.79763033956724
70,1,-7.19215021023913
70,1,-6.87498039417475
70,1,-7.54650228318367
70,1,-7.64937071423142
70,1,-6.58358714520627
70,1,-7.3193054949749
70,1,-6.82029876348682
70,1,-6.2201205710228
70,1,-7.41164340357872
70,1,-6.77382154597555
70,1,-7.87579732755372
70,1,-7.63047135893679
70,1,-7.88407342027829
70,1,-7.50621059306086
70,1,-7.74792134589641
70,1,-7.67381228127938
70,1,-7.28039172356472
70,1,-7.72903129037218
70,1,-7.76837188781207
70,1,-7.57066668121778
70,1,-7.44364577854085
70,1,-7.19323087427659
70,1,-7.11050612405521
70,1,-7.33595052736338
70,1,-6.80042394329466
70,1,-7.19563981845608
70,1,-7.39511436292781
70,1,-7.11350076736266
70,1,-6.7253553289835
70,1,-7.46761044761607
70,1,-7.67577073910044
70,1,-7.39781767409599
70,1,-7.6094906348554
70,1,-7.82339928617066
70,1,-7.38876303104999
70,1,-7.67440819580378
70,1,-7.13421073940218
70,1,-7.31550406463273
70,1,-6.50253701806136
70,1,-7.80632734761211
70,1,-7.89435502998241
70,1,-7.43413078786885
70,1,-6.65297441578065
70,1,-8.64556635486376
70,1,-8.26805758805776
70,1,-7.53081729236915
70,1,-7.16923334025937
70,1,-6.88178243023961
70,1,-6.65234633806312
70,1,-7.0946074207681
70,1,-6.45030388250415
70,1,-7.79959464897239
70,1,-7.59352305329888
70,1,-7.64595036594977
70,1,-6.21022187111677
70,1,-6.84583738448627
70,1,-6.39776287881548
70,1,-7.55556666599905
70,1,-6.77262593307442
70,1,-7.93859193984475
70,1,-8.67877471006499
70,1,-7.29315023410514
70,1,-7.01514151559952
70,1,-6.8577634732648
70,1,-7.24331101426719
70,1,-8.02939475639251
70,1,-8.43743602889123
70,1,-7.2969559660148
70,1,-8.32699234101691
70,1,-7.23364322483178
70,1,-7.99790110978856
70,1,-6.68488366083085
70,1,-7.31810973551501
70,1,-6.53599815701156
70,1,-6.72293761944008
70,1,-6.30709585101951
70,1,-6.98225535893614
70,1,-6.60164513990544
70,1,-7.35903472288694
70,1,-7.2004412693983
70,1,-8.11447427663716
70,1,-6.78070996535832
70,1,-7.89363041290973
70,1,-7.16575271570129
70,1,-7.01096661935219
70,1,-7.73944159293246
70,1,-7.0664993000683
70,1,-6.8397015166049
70,1,-7.25928199549862
70,1,-6.86853601421064
70,1,-6.98675451949492
70,1,-7.41868751857211
70,1,-6.51168815206034
70,1,-7.39364972561914
70,1,-7.66795208108068
70,1,-7.17603927722379
70,1,-7.3841897345677
70,1,-7.62843336601178
70,1,-7.47788400696184
70,1,-7.56806232781807
70,1,-7.17462486447838
70,1,-7.89507373857834
70,1,-7.84864512692323
70,1,-7.67981145593444
70,1,-7.51173855261639
70,1,-7.11665567509524
70,1,-7.18475012710645
70,1,-7.07293773961169
70,1,-7.69977766965907
70,1,-7.61694355197699
70,1,-7.7147425547568
70,1,-7.12932158486985
70,1,-6.2857887227303
70,1,-7.32296468553574
70,1,-7.65720516218834
70,1,-7.50066786389186
70,1,-7.28939350140466
70,1,-6.74258963787789
70,1,-7.33226226087842
70,1,-6.80940927523778
70,1,-7.56664429880823
70,1,-7.68297185893142
70,1,-7.84198195635878
70,1,-7.96205827593056
70,1,-8.15063756082351
70,1,-7.36681439401832
70,1,-6.88638576301642
70,1,-7.49741247728844
70,1,-6.73038868260294
70,1,-7.31731908451553
70,1,-7.44729810848199
70,1,-7.300332986429
70,1,-8.03925853721237
70,1,-6.68100327793729
70,1,-8.1272085952634
70,1,-7.27878346826494
70,1,-6.95731416521561
70,1,-7.40900366541026
70,1,-6.62952314000104
70,1,-7.27120146138788
70,1,-7.92733068811182
70,1,-7.54219256054312
70,1,-6.50067345998732
70,1,-7.71178938576213
70,1,-6.64440631909825
70,1,-7.1440702201543
70,1,-7.2978141944634
70,1,-6.71958350304643
70,1,-7.93441068925857
70,1,-7.89463694757052
70,1,-6.56643653636007
70,1,-7.72095414298553
70,1,-7.36703426893045
70,1,-7.80249878882925
70,1,-7.86287854137364
70,1,-7.09274138694965
70,1,-7.10751746330908
70,1,-6.20262400432388
70,1,-7.48443649139776
70,1,-7.43110648458588
70,1,-6.50773828186596
70,1,-7.06635764297309
70,1,-7.76370720668106
70,1,-7.47819246260286
70,1,-7.21606321604948
70,1,-7.95785807090739
70,1,-6.92985300482133
70,1,-7.5043377377456
70,1,-7.75753866612937
70,1,-7.22125634448027
70,1,-7.90745369026715
70,1,-7.49387839987012
70,1,-6.34403249229737
70,1,-7.11736481184925
70,1,-7.20237842570244
70,1,-7.56772372023997
70,1,-7.16789843075067
70,1,-7.18954249183961
70,1,-7.56219757062679
70,1,-6.53362150108782
70,1,-7.41702720901046
70,1,-7.17715289552272
70,1,-7.44910127685184
70,1,-8.02367904694099
70,1,-7.55135824882565
70,1,-6.76811183509542
70,1,-7.17773729335402
70,1,-8.5145668262266
70,1,-6.70490716735628
70,1,-7.15882525505906
70,1,-6.88607657091468
70,1,-7.82697587777077
70,1,-7.03123244467697
70,1,-5.9513638101226
70,1,-7.344598844661
70,1,-7.70279071327552
70,1,-7.53176263605056
70,1,-7.48305795832595
70,1,-5.96981952927787
70,1,-8.14274873248314
70,1,-8.94429978402391
70,1,-7.5584112701657
70,1,-7.91811345350539
70,1,-7.57595677011767
70,1,-7.02734640020731
70,1,-7.06429645160477
70,1,-8.96187782962657
70,1,-7.13932911532262
70,1,-7.29839917976117
70,1,-6.29996906800641
70,1,-7.9190459238767
70,1,-7.97920499490791
70,1,-7.35786164825033
70,1,-7.35291121417883
70,1,-6.81861801401053
70,1,-7.28837707666627
70,1,-7.38372889608524
70,1,-7.38252209345745
70,1,-6.00147547898904
70,1,-7.62463269252309
70,1,-7.0367950970718
70,1,-6.73573157338101
70,1,-7.71033191418336
70,1,-6.2460830423411
70,1,-7.10729724133219
70,1,-7.37664838376527
70,1,-6.72982498924452
70,1,-7.76139476300137
70,1,-7.77400614183515
70,1,-6.79048344951362
70,1,-6.82304943950138
70,1,-7.58237726636748
70,1,-6.82784019243727
70,1,-7.39416883640118
70,1,-7.66616482555795
70,1,-8.14412038802097
70,1,-7.5972365266292
70,1,-6.78034918907375
70,1,-6.85032469005991
70,1,-6.78970471865701
70,1,-6.92819590931334
70,1,-7.09397194953749
70,1,-7.25372413336547
70,1,-7.32466128917348
70,1,-7.20637381818799
70,1,-7.379142773912
70,1,-8.22738551639616
70,1,-7.13599411562406
70,1,-7.99667810334905
70,1,-7.67336135274491
70,1,-7.36969663098138
70,1,-6.81335415500545
70,1,-7.06628853170051
70,1,-8.03440027238092
70,1,-7.07843591232473
70,1,-7.46087967363022
70,1,-7.48049199457522
70,1,-6.25177875389913
70,1,-7.92944470685724
70,1,-6.65335783702431
70,1,-7.57905982037521
70,1,-7.9469751822832
70,1,-7.92551208935309
70,1,-7.7176274609809
70,1,-8.15521211116521
70,1,-6.83692847903299
70,1,-7.36861177898126
70,1,-7.35255085316848
70,1,-6.49434372539711
70,1,-7.47583287823264
70,1,-7.03776020684162
70,1,-7.64263050697211
70,1,-7.02560328175267
70,1,-7.27236183461846
70,1,-7.33940464843154
70,1,-7.74709952224836
70,1,-7.55793517311573
70,1,-7.67311324323908
70,1,-7.06802588550021
70,1,-7.57575455972036
70,1,-8.1297984750692
70,1,-7.56469476434633
70,1,-7.24677364062307
70,1,-7.97255628834399
70,1,-7.17901580187719
70,1,-7.67090299222016
70,1,-7.44668096348416
70,1,-6.33591627209951
70,1,-7.69805546021067
70,1,-6.36546923847883
70,1,-7.48597023478454
70,1,-6.56087678400729
70,1,-7.22854878186056
70,1,-6.96345467650489
70,1,-7.40510276961295
70,1,-5.89439895443328
70,1,-7.69703833851453
70,1,-7.58366720340233
70,1,-7.35808297127297
70,1,-6.87674786765785
70,1,-6.51202297832677
70,1,-6.35487356744503
70,1,-7.16600451634024
70,1,-7.15998909110098
70,1,-6.85276127785764
70,1,-6.13085037731104
70,1,-7.09600522974963
70,1,-7.16714859656119
70,1,-7.18729891533161
70,1,-7.64788668648103
70,1,-7.14579803869256
70,1,-8.11461775266225
70,1,-6.96963913072013
70,1,-6.75051525970484
70,1,-7.51469544071012
70,1,-6.17228047837099
70,1,-7.47088720386821
70,1,-7.4361474161234
70,1,-7.36544288425252
70,1,-7.21871643815077
70,1,-7.43965200002448
70,1,-7.53669725264156
70,1,-7.41355796369395
70,1,-6.98341677029655
70,1,-7.27911077875813
70,1,-7.54288095416491
70,1,-7.21490992687884
70,1,-7.14345771592504
70,1,-8.02030271456703
70,1,-6.31378785999519
70,1,-7.22428565697442
70,1,-7.31498297820559
70,1,-7.32645722477704
70,1,-7.88809402288563
70,1,-6.89985885447857
70,1,-7.85559219058033
70,1,-7.81855316747282
70,1,-7.45396526782948
70,1,-7.14182710155906
70,1,-7.58385260120935
70,1,-7.15949739423958
70,1,-7.79468368914126
70,1,-7.89526444798401
70,1,-7.42635458707327
70,1,-7.66936075746762
70,1,-7.11462382018419
70,1,-6.48623716197623
70,1,-7.35466803578838
70,1,-7.5070468910145
70,1,-7.15049757695557
70,1,-7.18071035340744
70,1,-8.24007345462146
70,1,-7.43480730137409
70,1,-7.64784271615781
70,1,-6.99295804084717
70,1,-7.9879025458774
70,1,-7.79109612376309
70,1,-7.29759214116304
70,1,-7.88742264217766
70,1,-7.63283043495865
